Average_Borrow_APY_stable,Average_Borrow_APY_stable_pct,Average_Borrow_APY_variable,Average_Borrow_APY_variable_pct,Average_Supply_APY,Average_Supply_APY_pct,Borrow_Supply_ratio,Borrow_Supply_ratio_pct,cum_borrow,cum_return,day,symbol
0.0,0.0,0.04937967924148042,4.937967924148047,0.03671103264025937,3.671103264025944,1.3450909900945665,134.50909900945663,0.08246005006388635,0.0617422206856578,2025-05-15 00:00:00.000 UTC,USDC
0.0,0.0,0.049565196653817714,4.956519665381757,0.03698609239678604,3.6986092396785986,1.340103629279982,134.0103629279982,0.08232476327144393,0.061641642514040654,2025-05-14 00:00:00.000 UTC,USDC
0.0,0.0,0.04911994734644692,4.9119947346446855,0.03632617023638467,3.632617023638464,1.3521917401919752,135.2191740191975,0.08218896821211841,0.061540310754049456,2025-05-13 00:00:00.000 UTC,USDC
0.0,0.0,0.047651749390091515,4.765174939009151,0.03419048792998471,3.419048792998468,1.3937136401116232,139.3713640111623,0.08205439301390896,0.06144078699997717,2025-05-12 00:00:00.000 UTC,USDC
0.0,0.0,0.046730642021846944,4.673064202184688,0.032876296243413435,3.2876296243413408,1.4214083507417337,142.14083507417337,0.08192384027585392,0.06134711443030598,2025-05-11 00:00:00.000 UTC,USDC
0.0,0.0,0.04657766964210434,4.657766964210435,0.03266113015501137,3.2661130155011397,1.4260887305811027,142.60887305811028,0.08179581111962968,0.06125704238580348,2025-05-10 00:00:00.000 UTC,USDC
0.0,0.0,0.04642906978515273,4.642906978515273,0.03246622717357646,3.246622717357646,1.4300728426782006,143.00728426782007,0.0816682010658157,0.061167559837433584,2025-05-09 00:00:00.000 UTC,USDC
0.0,0.0,0.04518105499771494,4.518105499771495,0.030733968636033043,3.073396863603294,1.4700690149317026,147.00690149317026,0.08154099813489747,0.06107861126983474,2025-05-08 00:00:00.000 UTC,USDC
0.0,0.0,0.04712017142599706,4.712017142599704,0.03189824455993765,3.1898244559937634,1.4772026509940697,147.72026509940696,0.08141721442257496,0.060994408616037395,2025-05-07 00:00:00.000 UTC,USDC
0.0,0.0,0.04811423745928633,4.811423745928629,0.031953775533305445,3.1953775533305433,1.5057449912025833,150.57449912025834,0.08128811806250374,0.06090701616518825,2025-05-06 00:00:00.000 UTC,USDC
0.0,0.0,0.0467417943119451,4.674179431194526,0.030151719930189166,3.0151719930189187,1.5502198355572165,155.02198355572165,0.08115629823384816,0.06081947157468605,2025-05-05 00:00:00.000 UTC,USDC
