avg_aave_deposit_apy,avg_aave_deposit_apy_percent,avg_aave_stable_borrow_apy,avg_aave_stable_borrow_apy_percent,avg_aave_variable_borrow_apy,avg_aave_variable_borrow_apy_percent,avg_compound_deposit_apy,avg_compound_deposit_apy_percent,avg_compound_stable_borrow_apy,avg_compound_stable_borrow_apy_percent,avg_compound_variable_borrow_apy,avg_compound_variable_borrow_apy_percent,avg_morpho_deposit_apy,avg_morpho_deposit_apy_percent,avg_morpho_stable_borrow_apy,avg_morpho_stable_borrow_apy_percent,avg_morpho_variable_borrow_apy,avg_morpho_variable_borrow_apy_percent,date,symbol
0.04384119037891108,4.384119037891108,0.0,0.0,0.05866357827029051,5.866357827029051,0.02778127083181947,2.778127083181947,0.03535950241662997,3.535950241662997,0.03863522612372794,3.863522612372794,0.16691777786967743,16.691777786967744,-0.03869605335833126,-3.869605335833126,0.14138734236865189,14.138734236865188,2024-08-24 00:00:00.000 UTC,USDC
0.04334764661002815,4.334764661002815,0.0,0.0,0.058325454376517004,5.8325454376517,0.02382592368547476,2.382592368547476,0.037204951387725956,3.7204951387725957,0.04298809455664521,4.298809455664521,0.21378566994647222,21.378566994647223,-0.05821160310348472,-5.821160310348472,0.17777274080082514,17.777274080082513,2024-08-23 00:00:00.000 UTC,USDC
0.043138140253341846,4.313814025334184,0.0,0.0,0.058186688755062034,5.818668875506203,0.017187938128310876,1.7187938128310876,0.0332827069604457,3.32827069604457,0.04023974109613504,4.023974109613504,0.19844220480073935,19.844220480073936,-0.04055866311213244,-4.055866311213244,0.17092266023733368,17.09226602373337,2024-08-22 00:00:00.000 UTC,USDC
0.03978881361311234,3.9788813613112337,0.0,0.0,0.05588400852952861,5.58840085295286,0.015452596102878857,1.5452596102878857,0.03387630079012482,3.3876300790124816,0.04184002762285299,4.184002762285299,0.10308212816344813,10.308212816344813,0.07807409730488263,7.807409730488263,0.1406306931313712,14.063069313137118,2024-08-20 00:00:00.000 UTC,USDC
0.03664870319399272,3.6648703193992724,0.0,0.0,0.05363121884529635,5.363121884529635,0.016743559389909235,1.6743559389909235,0.037318490422067696,3.7318490422067696,0.04621209423974948,4.621209423974948,0.12977923314727094,12.977923314727095,0.07882240246869478,7.882240246869478,0.18182890374505145,18.182890374505146,2024-08-16 00:00:00.000 UTC,USDC
0.037720463968165995,3.7720463968165996,0.0,0.0,0.05441096285688387,5.441096285688387,0.01050483474169761,1.050483474169761,0.02970552517644323,2.970552517644323,0.038005107492693924,3.8005107492693924,0.04084597862061176,4.084597862061176,0.031033748056429628,3.1033748056429626,0.05884372413188125,5.8843724131881245,2024-08-12 00:00:00.000 UTC,USDC
0.038882489283183164,3.8882489283183164,0.0,0.0,0.05524670261983105,5.524670261983105,0.008746694539939703,0.8746694539939703,0.03168351048019694,3.1683510480196944,0.041598049367005396,4.15980493670054,0.03938339619281339,3.938339619281339,0.029849752385063367,2.984975238506337,0.05687086060512694,5.687086060512693,2024-08-11 00:00:00.000 UTC,USDC
0.04061503081218637,4.061503081218637,0.0,0.0,0.05646505932409792,5.646505932409792,0.011672285860670373,1.1672285860670373,0.03242335986954303,3.2423359869543025,0.04139310225836823,4.139310225836823,0.03912588927478667,3.912588927478667,0.029621288733743995,2.9621288733743993,0.0565619645582811,5.65619645582811,2024-08-10 00:00:00.000 UTC,USDC
0.035166526650615156,3.5166526650615157,0.0,0.0,0.052535203849587826,5.253520384958783,0.007656541955662455,0.7656541955662455,0.032554058310911065,3.2554058310911063,0.04331611851717576,4.331611851717576,0.03610974709712836,3.6109747097128357,0.03027570613079163,3.027570613079163,0.0525727235124076,5.2572723512407595,2024-08-06 00:00:00.000 UTC,USDC
0.03940845945566216,3.940845945566216,0.0,0.0,0.055548869887948334,5.554886988794833,0.014751967543863653,1.4751967543863653,0.03440364040828911,3.440364040828911,0.04289816184982964,4.289816184982964,0.03565080522417752,3.5650805224177518,0.03207163119057354,3.2071631190573537,0.053182937307822024,5.3182937307822025,2024-08-05 00:00:00.000 UTC,USDC
0.0504408398770895,5.04408398770895,0.0,0.0,0.06292004390774388,6.2920043907743874,0.034734080291355385,3.4734080291355385,0.05807218047954255,5.8072180479542554,0.0681601762354791,6.81601762354791,0.050660945896156134,5.066094589615614,0.0436974663976536,4.36974663976536,0.07293086953821187,7.293086953821187,2024-08-03 00:00:00.000 UTC,USDC
0.04886244207214931,4.886244207214931,0.0,0.0,0.06192083415125932,6.192083415125932,0.04588966242768566,4.588966242768566,0.10804955916460063,10.804955916460063,0.13491844606692208,13.491844606692208,0.1275333118249047,12.753331182490472,0.10341115289772868,10.341115289772867,0.1815757479265567,18.15757479265567,2024-08-02 00:00:00.000 UTC,USDC
0.05059592995066008,5.059592995066009,0.0,0.0,0.06336334247979923,6.336334247979923,0.03313298393017616,3.3132983930176163,0.07259019147536193,7.2590191475361925,0.08964574180067997,8.964574180067997,0.11073350801553555,11.073350801553556,0.08991102517365519,8.991102517365519,0.1578286887573012,15.782868875730118,2024-07-29 00:00:00.000 UTC,USDC
0.05018365103697911,5.018365103697911,0.0,0.0,0.0627650084072952,6.276500840729519,0.016448423849258598,1.6448423849258598,0.04229389418774255,4.229389418774255,0.053465711644280045,5.3465711644280045,0.09164146506557473,9.164146506557474,0.07440055576330339,7.440055576330338,0.1308388889099796,13.08388889099796,2024-07-28 00:00:00.000 UTC,USDC
0.04918657639910815,4.9186576399108155,0.04999406298819842,4.999406298819842,0.06213858875008372,6.213858875008372,0.013452189318575725,1.3452189318575725,0.041964285224260774,4.196428522426078,0.05428876323104359,5.428876323104359,0.07699456577123852,7.6994565771238515,0.0624586292902208,6.24586292902208,0.11003166364480284,11.003166364480284,2024-07-27 00:00:00.000 UTC,USDC
0.06500965277259554,6.500965277259555,0.10466990347281029,10.466990347281028,0.0840582625105854,8.40582625105854,0.017067597790763278,1.7067597790763278,0.035499501383399155,3.5499501383399155,0.04346677222879802,4.346677222879802,0.05083630110885425,5.083630110885426,0.06551531915003499,6.5515319150034985,0.08815586099034033,8.815586099034032,2024-07-23 00:00:00.000 UTC,USDC
0.058206263176180995,5.8206263176181,0.104418832741159,10.4418832741159,0.07953898934086207,7.953898934086206,0.052073333220040485,5.2073333220040485,0.13920647275452105,13.920647275452106,0.17687015294860053,17.687015294860053,0.05687906868826519,5.687906868826519,0.050968714813029704,5.09687148130297,0.08384411667097023,8.384411667097023,2024-07-19 00:00:00.000 UTC,USDC
0.0558308611431928,5.58308611431928,0.10432783052901991,10.432783052901991,0.07790094952235829,7.79009495223583,0.07643927581667964,7.643927581667964,0.1186584058806589,11.86584058806589,0.13690780927984111,13.690780927984111,0.05216379396424084,5.216379396424084,0.05128945668687276,5.128945668687276,0.07885865323831866,7.885865323831866,2024-07-14 00:00:00.000 UTC,USDC
0.05867423635515814,5.867423635515814,0.10443495294939407,10.443495294939407,0.07982915308909283,7.982915308909283,0.030424378977862432,3.042437897786243,0.05734335057605174,5.734335057605175,0.0689791936415538,6.89791936415538,0.04990580837566331,4.9905808375663305,0.04923588063528075,4.923588063528075,0.07436803613803383,7.4368036138033835,2024-07-05 00:00:00.000 UTC,USDC
0.06635746670637326,6.635746670637325,0.10471818038217688,10.471818038217688,0.08492724687918342,8.492724687918342,0.0790408034401282,7.9040803440128204,0.1562253425889634,15.622534258896339,0.18958869680712198,18.958869680712198,0.05317722006910949,5.317722006910949,0.052628166130878264,5.262816613087827,0.07832049934081037,7.832049934081037,2024-07-04 00:00:00.000 UTC,USDC
