date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-10-20T00:00:00.000Z,1760918400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9163380013154634,5.544756807304313,5375597787.675534,4218765781.836666,1.14900405995122145835312291,1.1988878346592900397940953,0.99994
2025-10-19T00:00:00.000Z,1760832000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.4886507979543393,5.233245572640819,5720279054.382554,4237153544.790095,1.148886291511802648356922074,1.198709947767751764071601607,0.99994223
2025-10-18T00:00:00.000Z,1760745600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.56445775201101,5.289798117714795,5738045826.403638,4296197665.145035,1.148775430842263994519051207,1.198537378081734974752084143,0.99987988
2025-10-17T00:00:00.000Z,1760659200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.714097105661,5.399691987273023,5750626283.549812,4395012566.794022,1.14865942303195188274935548,1.19836060120767821576580986,0.99980047
2025-10-16T00:00:00.000Z,1760572800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.7304886737031704,5.4115941275233475,5792282827.39392,4436763126.287222,1.148540614266669778253830102,1.198182050497757635327658195,0.99982493
2025-10-15T00:00:00.000Z,1760486400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6059260451969366,5.32047913245578,5914922424.432234,4454365368.350832,1.148425429194901167660823167,1.198006106057774855339279068,0.99986
2025-10-14T00:00:00.000Z,1760400000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.691966122333311,5.3835802371886645,5914335445.592556,4506695735.404647,1.148307062632435381967589251,1.197827411346868703610507067,0.99988
2025-10-13T00:00:00.000Z,1760313600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.561356095659418,5.287495813321559,5916261559.383634,4427653386.897468,1.148194180427089607609268811,1.197653517309872185765974191,0.99992
2025-10-12T00:00:00.000Z,1760227200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.6325814572024786,5.340107782259042,5876570479.758422,4441825879.690383,1.148080880816011439037780264,1.197479051075632020906995823,0.99995254
2025-10-11T00:00:00.000Z,1760140800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.1575156316035144,5.712935355731124,5721076395.085016,4626140122.791762,1.147926354688765830358207769,1.197268588280749277171672607,1.00108398
2025-10-10T00:00:00.000Z,1760054400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.8117862668803597,5.470232438529871,6006400704.001878,4650479702.236838,1.147802873748379002691065427,1.197086501528159074617774948,0.99979105
2025-10-09T00:00:00.000Z,1759968000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.7788878975195277,5.446575326329657,6038856297.803652,4655552161.904568,1.147683814788640581202836578,1.196907685655929159398654274,0.99967726
2025-10-08T00:00:00.000Z,1759881600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.820704178008908,5.4766276747653375,6013508566.75913,4661536861.404407,1.147564660438322301836693337,1.196728877775944230102037744,0.99973323
2025-10-07T00:00:00.000Z,1759795200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.664600089366506,5.363580509790611,6111111783.119538,4639356132.182139,1.147446830153090664236866642,1.196551000606470639036784887,0.99975733
2025-10-06T00:00:00.000Z,1759708800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.7195366257605533,5.40363405179867,6049468440.248105,4626801887.587986,1.147329548623671638168361185,1.196373639287642835069798178,0.99971812
2025-10-05T00:00:00.000Z,1759622400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.63908620372432,5.344876586055481,5975451761.409039,4520597242.494984,1.147213802295529468602242364,1.196197340038132050448057547,0.99963379
2025-10-04T00:00:00.000Z,1759536000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.640898979415547,5.346207669672691,5954684114.312707,4505958274.507164,1.147100070156865462988403696,1.196022763817257642949360506,0.9997
2025-10-03T00:00:00.000Z,1759449600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.886752330038712,5.5237618192615985,5800459000.752129,4534977140.797719,1.146983055857709132756927344,1.195845611670161061413354918,0.9998105
2025-10-02T00:00:00.000Z,1759363200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9494590004257515,5.568142162832839,5713304124.159262,4502884474.475267,1.146857290669192471599133827,1.195661954774702521487781125,0.99976209
2025-10-01T00:00:00.000Z,1759276800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9713454038560427,5.583549113194324,5597189191.05339,4423525615.345057,1.14673206211109030306965024,1.195478656429446193745905558,0.99959972
2025-09-30T00:00:00.000Z,1759190400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.7863356410531637,5.451939964129794,5540562785.954349,4275512390.301242,1.146610992578600961018023619,1.195298483057238157238268921,0.99973117
2025-09-29T00:00:00.000Z,1759104000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.877311073649383,5.517048893464875,5749587291.008813,4489742506.956414,1.146492677779630505182141984,1.195120580124111025559134608,0.99974112
2025-09-28T00:00:00.000Z,1759017600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.9088565933573163,5.539446582679142,5769245400.698925,4523496390.446938,1.146371609431525384191005378,1.194940355213160006792029092,0.99968961
2025-09-27T00:00:00.000Z,1758931200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3.873943643110106,5.514652604625405,5765168554.614461,4500013828.18886,1.146249533935232129284639159,1.194759663765125835762760836,0.99967875
2025-09-26T00:00:00.000Z,1758844800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.100369151673123,5.6735252079035865,5867565928.631283,4711824238.441458,1.146122683199396294953707049,1.194575375364876807312839708,0.99970555
2025-09-25T00:00:00.000Z,1758758400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.595708269521827,6.006448202464002,5898817196.787539,5015114830.193231,1.145988202849168710244844867,1.19438567239625530471493424,0.99977431
2025-09-24T00:00:00.000Z,1758672000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.560886263146604,5.983649291793244,6030885020.637356,5107860006.848935,1.145848198271116516820752313,1.194192084079604085247352282,0.99974956
2025-09-23T00:00:00.000Z,1758585600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.069298264473078,6.308344938651546,5865641934.682297,5237412685.693918,1.145696155938288203637016266,1.193990370482407771351666036,0.99974
2025-09-22T00:00:00.000Z,1758499200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.9172460330719945,6.213016104893764,6055347527.07853,5325009975.493411,1.145539968106590368909927315,1.193785878290984715020840955,0.99964896
2025-09-21T00:00:00.000Z,1758412800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.141542847621996,6.353137279563133,5988787060.106715,5385420634.892362,1.145382964016338776693143524,1.193580974032315762365922225,0.99985708
2025-09-20T00:00:00.000Z,1758326400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.32831012638386,6.467497316981152,5909607865.304123,5409794144.735601,1.145219797072491928613811243,1.193371875728985964459585606,0.99975661
2025-09-19T00:00:00.000Z,1758240000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.141600347679566,6.353172804371021,6023032707.513307,5416074972.0859,1.145057685342293236352418787,1.193163853722798248828373891,0.99981814
2025-09-18T00:00:00.000Z,1758153600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5.1487525117568484,6.3575900228149616,5911487739.33906,5319687993.764803,1.144896172226712453519006346,1.192956033461659482487302011,0.99976923
2025-09-17T00:00:00.000Z,1758067200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.574191321440226,5.992370713557174,6004515521.708748,5092919245.645069,1.144747705525972031225629528,1.192756902856597041520757405,0.9998035
2025-09-16T00:00:00.000Z,1757980800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.581262403085104,5.997000622634221,5924817800.292324,5029136422.644584,1.144606227298651166209492735,1.192562357265344914265205265,0.99978411
2025-09-15T00:00:00.000Z,1757894400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.385045574583151,5.867168564832598,5862778846.987562,4868671053.754805,1.144464418717123046379023608,1.192367783582056872462927975,0.99983672
2025-09-14T00:00:00.000Z,1757808000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.381606667947115,5.864867493846527,5869641940.542534,4872597949.877119,1.144326629760179839095379325,1.192175948129331541263162946,0.99979
2025-09-13T00:00:00.000Z,1757721600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.775263146026824,6.12266030097001,5852516802.663838,5071864784.299758,1.144185338690779409718705587,1.191981566601230199307758359,0.99986
2025-09-12T00:00:00.000Z,1757635200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.722383124595537,6.088665553307678,5744045503.011582,4950152696.501337,1.144036472552702610462282948,1.191782343527261473896514967,0.99979722
