date,deposit_apy,borrow_apy,utilization_rate,total_deposit_usd,total_borrow_usd
2023-06-11,3.0831623698464,3.9969999949824,90.68124625003942,214269877.0457414,194302594.84350544
2023-06-12,2.9553127042896,3.8944680294096,86.92096194243723,213272896.2188289,185378852.9559019
2023-06-13,2.8975336970688,3.8378785884912,85.22157939402398,217889571.321247,185688934.014835
2023-06-14,2.8895901287184,3.8300985658368,84.98794500743053,217814529.7944548,185116092.79990464
2023-06-15,3.0271128946272,3.9647899823616,89.03273232159596,206394307.7277683,183758491.526275
2023-06-16,3.0336996518064,3.9712411284336,89.22646040487673,206429975.9985565,184190160.79814857
2023-06-17,3.03286466052,3.9704233274208,89.20184185595808,206100103.6258154,183845088.5012656
2023-06-18,2.9827609322832,3.9213511448976,87.72826275610073,209647837.8967999,183920406.09258875
2023-06-19,5.9568556077792,3.9969999949824,98.58796791020924,158678619.99028543,156438026.95638546
2023-06-20,6.8388105639744,3.9969999949824,99.74843495775008,162619163.33657363,162210070.36961952
2023-06-21,6.4426243383936,3.9969999949824,99.22713729408132,172774095.5873988,171438789.03711548
2023-06-22,5.8670518493232,3.9969999949824,98.44173068865612,175208388.9837257,172478170.42729226
2023-06-23,3.1506919456032,3.9969999949824,92.66741020659738,186730028.95337328,173037881.90912047
2023-06-24,3.1466067627024,3.9969999949824,92.54725776587944,187252725.19905585,173297262.26360413
2023-06-25,3.1824533712384,3.9969999949824,93.60156978777712,185287032.703405,173431571.22357902
2023-06-26,3.516938901936,3.9969999949824,95.3775511930694,187927388.57137957,179240541.24046597
2023-06-27,3.0130391031552,3.9510059436576,88.61879723206451,212804791.65343893,188585046.8154784
2023-06-28,3.0432727988064,3.9806171817408,89.49954833078195,212980483.76683527,190616571.004032
2023-06-29,3.0257616716352,3.9634665772752,88.99299039296972,213502479.646844,190002241.200868
2023-06-30,3.0890573785584,3.9969999949824,90.8546288547421,213300513.52128184,193793389.9050196
2023-07-01,3.092520223728,3.9969999949824,90.95647728561453,213956313.84351143,194607126.0022116
2023-07-02,3.1056530093424,3.9969999949824,91.3427356544457,222225112.88325816,202986497.41874808
2023-07-03,3.1920108921504,3.9969999949824,93.88267340962015,249667098.32370692,234394146.53052104
2023-07-04,4.0827334902192,3.9969999949824,96.13802442716027,249998133.07574025,240343266.2437998
2023-07-05,6.7516547194512,3.9969999949824,99.63375621460438,244447482.60531807,243552208.89172003
2023-07-06,5.8501808997984,3.9969999949824,98.44760645300786,276540726.6147149,272247726.2199429
2023-07-07,5.9065595635536,3.9969999949824,98.52178890492456,276418717.7477637,272332665.593151
2023-07-08,5.2359130007856,3.9969999949824,97.6393592194121,309789757.767921,302476734.411967
2023-07-09,4.742432671176,3.9969999949824,96.99004299313393,312035091.2487341,302642969.1558119
2023-07-10,5.4558744279552,3.9969999949824,97.9287821491928,324437410.8196531,317717605.2520598
2023-07-11,3.816603592416,3.9969999949824,95.77184684020126,331704855.67697686,317679866.3404649
2023-07-12,3.9995891163504,3.9969999949824,96.01261726576634,348471081.78314763,334576206.0343291
2023-07-13,5.1732894363984,3.9969999949824,97.55695979111788,352361511.319665,343753177.9175009
2023-07-14,5.5670914110816,3.9969999949824,98.0751202827836,368248489.4365222,361160148.9544028
2023-07-15,5.0715107617968,3.9969999949824,97.42221803115304,381940952.64818,372095347.639173
2023-07-16,6.2048972443824,3.9969999949824,98.91433848670354,376615399.4321861,372526630.9874032
2023-07-17,5.1061100237712,5.5631768190192,97.46856582846736,376534946.3816311,367003212.0811644
2023-07-18,3.6861070157712,4.5037798378848,95.6001408182424,383391157.1821313,366522486.1508066
2023-07-19,3.3495867823536,4.2527180300976,95.1573510347132,383745546.270632,365162096.544823
2023-07-20,3.186161976456,4.1205645236304,93.71064649449254,387676428.84069467,363294087.7733763
2023-07-21,4.8554059446,5.3761383798192,97.13869203969948,371222214.445431,360600403.6731
2023-07-22,4.3514909486208,5.0001912715536,96.47564599074852,374270742.5913635,361080116.6693895
2023-07-23,3.5028253214928,4.3670420471664,95.3589806931329,378831160.9073712,361249533.5892313
2023-07-24,3.6048789427104,4.4431794182736,95.4932617723822,377991514.3822504,360956426.3064341
2023-07-25,3.7149214905072,4.5252769514688,95.63805459741832,377715901.18546456,361240139.7988852
2023-07-26,3.7257202021536,4.5333333587808,95.65226343169,378067663.336496,361630277.28466
2023-07-27,3.2508038953008,4.1790208011408,95.02737355420142,380327336.1252906,361415078.4285231
2023-07-28,3.0232732888656,3.9610294247376,88.39378907930677,422623168.937587,373572632.550973
2023-07-29,3.0258271876752,3.9635307435744,88.99491735296947,420801269.00994486,374491741.5756472
2023-07-30,3.12150628584,4.0572399801888,91.80900852929032,419621028.0268636,385249905.4118789
2023-07-31,5.7355452849744,6.0327686538576,98.29677011980964,406147581.8367634,399229954.8652492
2023-08-01,4.9782754576512,5.4678055027536,97.30036244930744,395674321.44827145,384992548.8880059
2023-08-02,6.613401094128,6.6876952869504,99.4518435496622,392734059.6768076,390581262.5960157
2023-08-03,6.9593801786208,6.9458138928432,99.90707918757047,389023441.75090176,388661958.0082856
2023-08-04,6.1849944931968,6.368081414832,98.88815065503638,392137288.8188387,387777312.9417484
2023-08-05,6.4459120231584,6.5627396265024,99.2263794595236,390709729.4113616,387687118.6909956
2023-08-06,5.7475668018672,6.0417373345776,98.3125879027185,401415881.5740253,394642341.427936
2023-08-07,5.9404950936432,6.1856719968528,98.56644091869543,399663415.2202779,393934004.03673565
2023-08-08,5.051068754472,5.5221131343168,97.39614310445312,406080959.1286511,395507192.0728768
2023-08-09,5.127853821408,5.579398836504,97.40698392341334,406272154.2891815,395737452.013768
2023-08-10,6.650255435544,6.715190566656,99.5003361054957,398266849.17686975,396276853.52775306
2023-08-11,5.6347323183792,5.9575568738112,98.1641214777958,401085796.24594647,393722348.25705546
2023-08-12,4.7754886464576,5.3165158694928,97.0272668811742,405970385.5058613,393901969.4033038
2023-08-13,4.5062702799552,5.1156647978976,96.67930300671864,408028769.35222405,394479370.27662176
2023-08-14,4.9620720306384,5.4557168961744,97.27405825711352,408233990.1247165,397105769.3792558
2023-08-15,4.6724543786304,5.2396468821072,96.89796629402748,407250524.8590376,394617476.3101602
2023-08-16,4.0291713507744,4.7597238883584,95.93351444601343,407258466.70699537,390697359.9909682
2023-08-17,2.908810251648,3.8489229813456,85.55324280551343,406753117.4589871,347990482.1986824
2023-08-18,3.2087033794512,4.1426418365424,94.37362887273224,316325201.8778594,298527572.0511321
2023-08-19,2.8390478640192,3.780596875608,83.5014078363907,313872244.17476296,262087742.6936009
2023-08-20,2.8517858882928,3.7930726465056,83.36852481021101,313234752.4283264,261139192.2924124
2023-08-21,3.003092264016,3.9412638898416,88.32624309636915,302243712.267477,266960516.04086223
2023-08-22,2.973977913456,3.9127489534944,87.46993869315486,305107826.7382877,266877628.9959974
2023-08-23,2.9650942884816,3.9040482278592,87.19453043834605,309889414.1496871,270206619.5459612
2023-08-24,2.8230197235552,3.7648987246944,83.02999190778358,327958007.8232179,272303507.3565461
2023-08-25,2.820446016984,3.762378008064,82.95429470301137,328085147.7485393,272160720.3401336
2023-08-26,2.8607094031536,3.8018124420912,84.13613357600518,324117830.11166906,272700210.4864034
2023-08-27,2.866270647456,3.807259191792,84.302077938411,323469592.1823807,272691587.7086508
2023-08-28,2.8643998120992,3.8054268745056,84.24705339523771,323430075.62518585,272480308.50820804
2023-08-29,2.9650365807552,3.90399170904,87.20695833400774,319081466.3873405,278261241.4439489
2023-08-30,2.9823760070208,3.9209741477856,87.71694151197316,319363471.5067737,280135869.5122037
2023-08-31,3.0131169970752,3.9510822323952,88.62108819292177,319518465.130117,283160740.775631
2023-09-01,2.9984374589616,3.9367049226912,88.18933711536195,318861694.5000853,281202014.69443583
2023-09-02,3.0264557127696,3.964146329448,88.50985254092303,318433315.51210344,281844858.00093496
2023-09-03,3.0193335342288,3.9571707806928,88.80392752145515,316632360.12356806,281181971.59360623
2023-09-04,3.0362282082864,3.9737176252848,89.30082971808943,314836875.5652341,281151942.13826287
2023-09-05,3.0384808499952,3.975923890152,89.36708389617019,315464254.454301,281921204.94060296
2023-09-06,3.0727924248096,4.0095290491056,90.3762478892119,315451732.49816424,285093439.7333545
2023-09-07,3.0090431009088,3.947092212528,88.50126775933653,319744915.7825744,282978304.0636012
2023-09-08,3.1776514065936,4.1122291709376,93.46033555665969,309648559.68927413,289398582.9319593
2023-09-09,3.176735456088,4.1113320758064,93.43339582373748,309401283.49825776,289084125.8946513
2023-09-10,3.1648267718496,4.0996685745072,93.08314046750284,309891229.7286759,288456488.6648153
2023-09-11,3.167664598728,4.1024479746384,93.16660595253153,309677569.99828386,288516081.3636761
2023-09-12,3.1486858428816,4.0838599561392,92.60837026447852,311621081.54434735,288587205.0187617
2023-09-13,3.1551885250848,4.0902287617152,92.79613900389148,311511096.26604927,289070269.90358925
2023-09-14,3.1494708149184,4.084628765976,92.6314946485216,312488739.7266585,289462990.2171323
2023-09-15,3.114593925768,4.050469932624,91.60663847722856,316150139.33040464,289614515.1816582
2023-09-16,3.0926871847728,4.02901421004,90.96138786002012,316364861.9850834,287769869.16306907
2023-09-17,3.1458921979392,4.0811238265536,92.52624115860992,317161536.54234153,293457648.1635197
2023-09-18,3.9633667973712,4.8982667934096,93.5342372513096,316943466.4315754,296450653.84463453
2023-09-19,3.1540501259424,4.089113800128,92.76618028243848,319294083.50410515,296196925.1345778
2023-09-20,3.1314472718976,4.0669762976064,92.10369845320616,321677752.43899673,296277107.09746456
2023-09-21,2.9773588659408,3.91606029972,87.56937848649864,338333890.5424737,296276885.1572348
2023-09-22,3.0197876557824,3.957615554976,88.81728405564047,338379043.7424461,300539076.4654883
2023-09-23,3.0213071611776,3.9591037766592,88.86197541147621,338624857.6910401,300908737.7785584
2023-09-24,2.9688046187184,3.9076821684432,87.31778296782313,344328534.40709054,300660042.36986953
2023-09-25,2.960878584384,3.8999193171408,87.08509088571734,345350314.9852998,300748635.67905945
2023-09-26,2.9892760049808,3.9277320855264,87.91988260798396,339336487.8074604,298344241.726375
2023-09-27,2.992333205736,3.9307263435792,88.00980023128177,338474752.5581637,297890953.5597652
2023-09-28,2.955796889112,3.8949422457024,87.84026013561405,334756547.08594906,294051021.78129697
2023-09-29,2.9329879977648,3.8726029474704,86.26435293753187,338091821.05995446,291652721.7720878
2023-09-30,2.9525245686864,3.8917372956336,86.8438989125437,336622718.48574144,292336293.3584138
2023-10-01,2.9651596626096,3.9041122585536,87.21057843980773,335864351.4776735,292909243.69678795
2023-10-02,3.0032218485936,3.9413908096272,88.33213256648585,341396885.37725765,301563149.369293
2023-10-03,3.0179890757088,3.9558540044736,88.50572325701019,343178291.1840365,303732428.67348
2023-10-04,3.0541757684688,3.9912956781552,89.82869919964114,339616764.83674645,305073322.1167536
2023-10-05,3.0126385549584,3.9506136421248,88.60701643065548,344462250.65443766,305217723.03478324
2023-10-06,3.0184320272112,3.9562878389184,88.77741267417818,344852932.876985,306151511.33920765
2023-10-07,3.0391930117152,3.976621387632,89.38801012225474,343596270.2389088,307133868.8208456
2023-10-08,3.0111223608432,3.949128665496,88.56242249416358,347389199.9207706,307656290.9329274
2023-10-09,3.0391521252912,3.9765813432192,89.3868272885517,348145594.16005474,311196300.96455026
2023-10-10,3.0147555918672,3.9526870899744,88.66928215330678,352100616.1855703,312205088.8291151
2023-10-11,3.1152878628336,4.0511495838816,91.62611374214742,341706839.59025145,313092697.50766104
2023-10-12,3.0793125306528,4.0159149188112,90.56797438987408,310284171.1581168,281018088.6703163
2023-10-13,3.0830541509088,4.01957950608,90.67806338738028,315121097.2046554,285745708.2702457
2023-10-14,3.0960220505472,4.0322804187888,91.05947212955864,315223293.2850938,287040666.8948168
2023-10-15,4.5201344737104,5.4550344697488,91.65382358363374,315490339.0574166,289158958.78309256
2023-10-16,3.0760217301312,4.0126918670784,90.47122741827953,318395916.8859887,288056694.05643904
2023-10-17,3.1359150968544,4.0713521383584,92.23279703413124,316810899.9987397,292203554.37784207
2023-10-18,3.1472632444608,4.0824666483552,92.56656614104624,316726755.4144717,293183081.5371267
2023-10-19,3.5108301390624,4.4457301351008,93.23299109011484,314983951.2361289,293668959.1912718
2023-10-20,6.815500937712,7.7504009337504,95.43566729498592,317262067.9077635,302781171.5816454
2023-10-21,3.0563029599696,3.9933790756128,89.89126365080719,333770360.66553146,300030394.89410293
2023-10-22,3.06047364012,3.9974638863888,90.014473662853,336810478.49448586,303178179.4581481
2023-10-23,3.1265346411216,4.0621648090896,91.95690130698507,333865352.4457822,307012232.6467858
2023-10-24,3.5910126991152,4.5259126951536,93.286008467889,336902887.5650183,314283256.2224655
2023-10-25,6.0669356613408,7.0018356573792,94.93662377596183,336586995.0624059,319544329.18121153
2023-10-26,3.625732031256,4.5606320272944,93.30915468941262,346854655.12076426,323647146.6940626
2023-10-27,8.836064413272,9.7709644093104,96.78270961135394,348355327.14793545,337147724.68926835
2023-10-28,6.962941971144,7.8978419671824,95.53396131616776,351685649.23472345,335979232.0944141
2023-10-29,3.8845904370192,4.8194904330576,93.36365144200518,362665717.882549,338597956.7435089
2023-10-30,3.2122504257408,4.1471504217792,93.03350028575004,359691942.2235388,334634004.0963558
2023-10-31,3.1365608090688,4.0719845549952,92.25178854874213,366433039.92863137,338041033.1676888
2023-11-01,4.3485305223888,5.2834305184272,93.79102035037651,363803156.5969933,341214692.6391981
2023-11-02,5.3345886748992,6.2694886709376,94.4627621924658,365782258.3167884,345528024.8160187
2023-11-03,5.1355696746096,6.070469670648,94.18532276154583,366166233.3834735,344874848.75601965
2023-11-04,4.3843947910848,5.3192947871232,93.81492986264156,366511165.1244756,343842192.5002772
2023-11-05,5.295845399616,6.2307453956544,94.4225636028776,368924452.8298171,348347926.11980224
2023-11-06,3.7307894974704,4.6656894935088,93.37919300023388,367100314.703035,342795311.371013
2023-11-07,3.40458658812,4.3394865841584,93.16172439411048,368011718.1578143,342846062.6082136
2023-11-08,4.7981859319008,5.7330859279392,94.09079062314822,365951637.1267685,344326788.6709309
2023-11-09,6.0565782108672,6.9914782069056,94.92971880879185,368901320.63778514,350196986.363369
2023-11-10,4.5595772836992,5.4944772797376,93.93171819225874,382268663.4100801,359071523.6516705
2023-11-11,5.372213481792,6.3071134778304,94.47347565623464,380465556.34041375,359439034.7496184
2023-11-12,6.1301825473824,7.0650825434208,94.97878836676688,381606660.6914575,362445382.6516256
2023-11-13,6.7669138261728,7.7018138222112,95.40327588718432,382489251.8228608,364907276.155391
2023-11-14,5.195888436744,6.1307884327824,94.3559256262517,387239862.6303721,365383756.7787131
2023-11-15,5.1203733182208,6.0552733142592,94.30558221517478,387230679.0310232,365180146.3759811
2023-11-16,3.1491062839872,4.0842717406128,92.62077314115588,387318445.6183934,358737338.8500634
2023-11-17,6.248951478504,7.1838514745424,95.0579676538743,377699325.8320229,359033302.97830564
2023-11-18,3.466525294656,4.4014252906944,93.20301686421612,377224612.9766976,351584719.6486455
2023-11-19,4.206206337408,5.1411063334464,93.69613756031907,375586787.35628426,351910312.9397272
2023-11-20,6.4033399463472,7.3382399423856,95.16089329889708,380366323.1444801,361959990.9124568
2023-11-21,6.0748425344016,7.00974253044,94.96824367523722,379229660.7133806,360147748.2750586
2023-11-22,4.2035189277888,5.1384189238272,93.69434595331016,389694788.88456464,365121983.6595256
2023-11-23,5.708659980888,6.6435599769264,94.69777332184736,391051614.3481822,370317171.3268663
2023-11-24,3.0114903891168,3.9494891156688,88.57581329519955,381775223.6241517,338160509.2846592
2023-11-25,3.020756302944,3.9585642587712,88.8457736788703,381367857.6503321,338829223.6919703
2023-11-26,3.0352779970704,3.9727869758496,89.27288232967227,380787594.8281984,339940061.4569668
2023-11-27,3.1201292537856,4.0558912989984,91.77157550136018,372211526.253415,341584381.8404178
2023-11-28,3.86221368348,4.7971136795184,93.46680912370078,372471346.943048,348137082.887736
2023-11-29,4.3522280679312,5.2871280639696,93.79348538142186,371409824.7042922,348358219.63918483
2023-11-30,4.2672070024704,5.2021069985088,93.7368046713297,372766498.00875336,349419404.11862123
2023-12-01,5.6752848423648,6.6101848384032,94.66502885165411,371193731.0354943,351390652.5802821
2023-12-02,4.9254626135664,5.8603626096048,94.1756417453434,375985407.3776818,354086670.26677555
2023-12-03,6.9934085664624,7.9283085625008,95.55814716575765,374751973.8148391,358106042.6445655
2023-12-04,7.2022563792576,8.137156375296,95.69350425503428,376063801.2105326,359868629.6130446
2023-12-05,3.9447406423872,4.8796406384256,93.52182709750446,383890236.9991148,359021163.69051224
2023-12-06,4.7400494042016,5.67494940024,94.05204905266858,388270847.394872,365176687.849037
2023-12-07,5.2578126966384,6.1927126926768,94.3972084674766,389723412.1791868,367888021.84135
2023-12-08,7.7640826633632,8.6989826594016,96.06843515404252,387028461.7729082,371812186.82599455
2023-12-09,6.578324831232,7.5132248272704,95.277549889278,391038507.6150149,372571909.179184
2023-12-10,6.4960828126992,7.4309828087376,95.22272187682682,392303231.5518049,373561815.0943791
2023-12-11,6.7263716680704,7.6612716641088,95.19085255743109,388345015.8194505,369668931.4228255
2023-12-12,9.1625894534016,10.09748944944,96.94351259255534,382764057.582119,371064922.3618973
2023-12-13,8.407041778656,9.3419417746944,96.50189486742129,382102431.1407469,368736086.38530433
2023-12-14,9.4753443180528,10.4102443140912,97.21020845301702,379888592.37140685,369290492.5334767
2023-12-15,9.8047490617152,10.7396490577536,97.4284993771342,381309211.099546,371503842.3610765
2023-12-16,7.0187027689728,7.9536027650112,95.57113518075944,388622863.7054655,371411282.415289
2023-12-17,7.1529320916432,8.0878320876816,95.66062139690288,392286576.0167136,375263776.274222
2023-12-18,7.9435047485952,8.8784047446336,96.18766983499845,388159393.2791196,373361475.64085263
2023-12-19,5.3066747137968,6.2415747098352,94.40560231581354,396646686.8452306,374456693.7819587
2023-12-20,6.4679464723392,7.4028464683776,95.20432276193378,393759763.80186975,374876316.43656015
2023-12-21,6.8495860651248,7.7844860611632,95.45839071229356,392092147.4108191,374284854.02764165
2023-12-22,7.0351014921264,7.9700014881648,95.0988975267952,395651297.4984887,376260021.9715234
2023-12-23,4.4604058510512,5.3953058470896,93.86560390377488,396868679.8915065,372523183.0851018
2023-12-24,6.5192719777488,7.4541719737872,95.23818132145452,394394540.4471166,375614187.5529422
2023-12-25,8.2522754653824,9.1871754614208,96.39351697914591,391345121.9341293,377231326.5586343
2023-12-26,9.2098581866928,10.1447581827312,97.03955094204431,389732409.453564,378194580.009348
2023-12-27,6.4191216392784,7.3540216353168,95.1714144281439,397289207.8016743,378105758.4352213
2023-12-28,6.2957231886672,7.2306231847056,95.08914879519772,401402693.2432839,381690404.2460373
2023-12-29,6.1891177842,7.1240177802384,95.01807852585348,402546504.7157723,382491953.953911
2023-12-30,5.2920147942288,6.2269147902672,94.42000986454244,387741428.923939,366105495.438901
2023-12-31,5.4284614982064,6.3633614942448,94.51097433398606,387048024.4374022,365802859.0362333
2024-01-01,5.0235279651648,5.9584279612032,94.2410186446881,390175886.63580215,367705730.07152337
2024-01-02,7.3607968863216,8.29569688236,95.7991979257936,388821470.49170166,372487850.0943264
2024-01-03,8.271822522024,9.2067225180624,96.40654834988788,402305117.57111406,387848477.6852693
2024-01-04,12.1160457405936,13.050945736632,98.96936382840276,401655319.8183219,397515714.8071297
2024-01-05,10.3205102817312,11.2554102777696,97.77234019063184,400145776.5140371,391231889.87174976
2024-01-06,5.7918050453952,6.7267050414336,94.75320336512922,400219371.6591244,379220675.1348125
2024-01-07,4.8326741934624,5.7675741895008,94.23854185437268,403157336.7109269,379929595.495301
2024-01-08,6.060247922736,6.9951479187744,94.9321652831527,398943534.44119215,378725735.50216377
2024-01-09,4.8829574687616,5.8178574648,94.1473049806802,405241988.6761312,381524410.98869073
2024-01-10,12.7240687705104,15.4759847636736,95.42943199263162,403704381.2437962,385252797.9503228
2024-01-11,6.7930352148096,8.6727403932768,93.68501035908444,404543018.4939897,378996168.7830472
2024-01-12,8.734101429672,10.8992575219968,94.25591218642518,405499203.1116931,382206972.8016113
2024-01-13,4.9831564735872,6.5967030123408,93.15269308164144,414819053.8101344,386415120.0399236
2024-01-14,4.3981869440016,5.9348385002448,91.62865311841304,415911423.52330726,381094035.54002494
2024-01-15,7.460865546552,9.4387810665312,93.88143104473032,413844160.1152637,388522819.8112547
2024-01-16,9.1157283512928,11.3370060511296,94.36435915407752,398510819.9713517,376052181.4256256
2024-01-17,8.343977851872,10.4517628299072,94.1880794144062,401540906.5496607,378203667.942321
2024-01-18,10.4403096043488,12.8563786640016,94.7577381204196,393455760.77825,372829779.41795874
2024-01-19,10.2161141285904,12.5992132652448,94.69179827476428,394188202.3524002,373263897.3944545
2024-01-20,7.8422334724656,9.876232510776,93.99359808130832,391513504.1772384,367997629.55039966
2024-01-21,4.463150801256,6.0003437233968,92.98230842509592,395987120.0294687,368197965.2694554
2024-01-22,4.4632801745424,6.0004741752144,93.0084557642743,393055611.4546681,365574954.5088128
2024-01-23,4.446481691592,5.98353570396,92.63875318821728,389616563.2455885,360935926.4054952
2024-01-24,4.7817750169296,6.3657066373488,93.09346324171138,390696469.7573517,363712874.46022415
2024-01-25,4.5364281283728,6.0842793260448,92.98799015002238,391436791.5296896,363989205.1511914
2024-01-26,4.4438049442944,5.9808366512496,92.57926970419356,393630241.3341922,364420002.76204985
2024-01-27,4.4516249861328,5.9887218590784,92.74218725502,392992795.1610289,364470113.9869786
2024-01-28,4.452238887984,5.9893408792224,92.7549769108463,393372219.8642292,364872311.70874935
2024-01-29,5.3044733086272,6.965272323864,93.24719803303203,390803379.20358527,364413200.9257484
2024-01-30,14.2303619692944,17.2037916703872,95.87245940396896,379644119.7212771,363974154.5593368
2024-01-31,8.1327280144896,10.209446837928,94.07903765262368,391278006.5249001,368110583.084996
2024-02-01,4.4093204292096,5.9460647643648,91.86084234949998,401730799.7903394,369033296.6647891
2024-02-02,4.370643240768,5.9070652685424,91.05506758318106,405028272.6816364,368798767.4212549
2024-02-03,4.3694939837808,5.905906434072,91.03112472993196,405232104.51792,368887342.509436
2024-02-04,4.2673807469088,5.8029422518512,88.90585606979396,404932503.8625122,360008709.0638179
2024-02-05,31.8255163709904,37.386468779328,101.04750481671682,406833998.1858885,411095603.9129273
2024-02-06,22.2156459638928,26.363382135336,98.22107234410952,405940890.2230682,398719495.460322
2024-02-07,9.1203633517392,11.3423226675264,94.3692485247071,419879755.79298335,396237370.24921376
2024-02-08,7.7703035808672,9.7937246942208,93.97244223085607,421906272.5377654,396475628.2289097
2024-02-09,14.910411923928,17.98384897296,96.07247409708988,413316806.1001301,397083681.4794667
2024-02-10,5.1315359899968,6.7669030440144,93.12424308757232,426369814.0659623,397053662.1028168
2024-02-11,8.358599202912,10.46853437796,94.14547035498092,426908501.5575324,401915016.77674
2024-02-12,7.2440915827392,9.1901285807616,93.81767399650307,425718430.2365669,399399129.0223728
2024-02-13,9.2203288514064,11.4569889763392,94.39892025216322,426323989.7227333,402445243.0742036
2024-02-14,6.6843481631328,8.5480699538736,93.65304357932756,433654197.7417621,406130354.7946758
2024-02-15,8.4967099985376,10.626955584336,94.18609117724888,433444892.3889288,408244801.54856485
2024-02-16,7.2943697744352,9.2478006241776,93.83837961026909,438607194.4858618,411581884.15959424
2024-02-17,8.592915656448,10.7373091370112,94.21438695964768,438907462.502694,413513975.1170586
2024-02-18,8.3866927552272,10.5007593354912,94.15323514675356,439775983.2830577,414063315.659445
2024-02-19,10.4083628511024,12.8197338572304,94.74834201620044,442956086.6916211,419693548.00015455
2024-02-20,18.5314241449728,22.1373629874144,97.1379462724269,432534533.532401,420155162.792396
2024-02-21,10.871984091744,13.3515346936608,94.88470120492843,437451563.52039415,415074608.96261376
2024-02-22,9.7033958897472,12.011095285488,94.54803831377292,439933691.0493683,415948674.7685521
2024-02-23,10.001007611856,12.3524734378752,94.62853165201092,444991220.2050636,421088657.6604182
2024-02-24,4.7377942679952,6.3152581323312,93.08052772781646,446204510.2870632,415329512.92051744
2024-02-25,11.2441785673824,13.7784636500832,94.99511883598414,446536554.0955393,424187930.2091661
2024-02-26,8.8811874655056,11.0679738574032,94.29917278570588,456446217.0299419,430425006.8708831
2024-02-27,6.7017928817952,8.5680800693712,93.65817437865968,462232931.3790002,432918924.9065343
2024-02-28,14.1396374920896,17.0997253585776,95.84577573495808,477541244.841745,457703110.572946
2024-02-29,14.7959371363968,17.8525396568304,96.03974710993349,475265108.1646878,456443407.983118
2024-03-01,10.5380873917776,12.9685355366112,94.78649629289978,482314917.8660084,457169411.74316674
2024-03-02,20.2669852905072,24.1281537164208,97.64793685197796,463903396.3920592,452992095.5630989
2024-03-03,15.738672907584,18.933913041984,96.31608026895488,470546100.60989445,453211559.9658631
2024-03-04,15.469619912712,18.6252934299408,96.2369470346148,475129518.147404,457250142.7253376
2024-03-05,9.1084915330848,11.3287049938368,94.3660269234598,490182144.3100758,462565414.2736388
2024-03-06,10.2880284035616,12.681703169352,94.712949532042,493585583.3242272,467489464.4313104
2024-03-07,8.8847722509264,11.0720858175216,94.3002271341478,493608390.28501016,465473833.1919752
2024-03-08,11.6448550747056,14.2380631708704,95.11201619967616,495378107.11574006,471164105.4895717
2024-03-09,11.4789839046048,14.04779918544,95.0632305620476,487023990.61474496,462980739.0905801
2024-03-10,13.609661306544,16.491811496832,95.68110843626492,490370750.50021714,469192169.52583885
2024-03-11,18.1271065541616,21.6735869302416,97.01856075279966,483124668.7455776,468720600.2586903
2024-03-12,12.3161599388592,15.0080893417296,95.30854380099976,500996391.6662771,477492365.3926821
2024-03-13,19.892658577608,23.6987789539824,97.5378407592714,501251282.80631936,488909678.02743286
2024-03-14,17.294056116192,20.7180290755728,96.77354591851928,507985095.82962126,491595189.9719128
2024-03-15,9.5416558631136,11.825569959336,94.47885947642466,514891472.8160502,486463591.0579693
2024-03-16,9.5832352307952,11.8732639429728,94.5056574227262,511114940.93215287,483032535.1137098
2024-03-17,13.7251695319488,16.6243062291264,95.81028035546808,511861601.6274605,490416035.55125904
2024-03-18,12.4114458808656,15.1173879237504,95.33748408426624,514733446.8433919,490733917.9607138
2024-03-19,14.0930372841552,17.7678500883408,92.03973258034908,520585744.79404646,479145727.3598589
2024-03-20,14.5025367884928,18.256974495336,92.1534824421299,519478858.7772196,478717858.9138418
2024-03-21,11.7877227889536,15.014279997288,91.55958783531484,522180843.5786475,478106628.1355797
2024-03-22,6.7417343610912,8.9878196282688,89.88901781887121,529711121.840982,476152124.70018286
2024-03-23,8.6430161238624,11.2581025912368,90.5258378138483,532983620.3967477,482487887.7747367
2024-03-24,13.2259756391568,16.7321931210288,91.79888212289356,524568217.5205839,481547759.6558847
2024-03-25,15.9003491936544,19.9265837575824,92.54176366654583,524729263.78344846,485593715.1796848
2024-03-26,7.2886260344544,9.640358872632,90.14961834425488,535848757.4191184,483065609.7157674
2024-03-27,10.4929036895088,13.4676905139792,91.03295372341638,531984550.3531501,484281249.5387079
2024-03-28,8.1962372390544,10.7244500334192,90.38492789011842,539019942.6125158,487192786.4436801
2024-03-29,14.7928066018272,18.6036856596864,92.23410874244306,536589929.00421095,494918938.6187419
2024-03-30,15.391216118664,19.3184525844144,92.40033781200567,532576663.0344325,492102635.7517229
2024-03-31,6.7244721065712,8.9686470174768,89.65962812944757,545409581.6846207,489012202.72080654
2024-04-01,6.7345578586368,8.9798489294976,89.79410485114617,549115172.3058045,493073053.5738261
2024-04-02,6.6523077700416,8.888496498,88.69320109753478,555451102.4445555,492647363.2896236
2024-04-03,6.719377979808,8.9629891405632,89.59170644308023,542832121.9574372,486332561.1828504
2024-04-04,6.7721555288016,9.0234635486256,90.0061543150791,540135476.9114904,486155170.85944456
2024-04-05,10.1242159224624,13.0273134624,90.93728220210453,534944330.5939743,486463835.5364013
